snapshot_id,department_id,department_name,branch_id,snapshot_datetime,occupied_beds,total_beds,occupancy_rate
2078,8,Oncology,2,2025-11-24 08:00:00,15,16,93.75
2079,9,Orthopedics,2,2025-11-24 08:00:00,2,30,6.67
2080,10,Pediatrics,2,2025-11-24 08:00:00,3,24,12.5
2081,11,Emergency,2,2025-11-24 08:00:00,2,50,4.0
2082,12,General Medicine,2,2025-11-24 08:00:00,2,50,4.0
2083,13,Cardiology,3,2025-11-24 08:00:00,8,27,29.63
2084,14,Oncology,3,2025-11-24 08:00:00,5,14,35.71
2085,15,Orthopedics,3,2025-11-24 08:00:00,4,27,14.81
2086,16,Pediatrics,3,2025-11-24 08:00:00,7,21,33.33
2087,17,Emergency,3,2025-11-24 08:00:00,1,45,2.22
2088,18,General Medicine,3,2025-11-24 08:00:00,2,45,4.44
2089,1,Cardiology,1,2025-11-25 08:00:00,9,37,24.32
2090,2,Oncology,1,2025-11-25 08:00:00,19,20,95.0
2091,3,Orthopedics,1,2025-11-25 08:00:00,5,37,13.51
2092,4,Pediatrics,1,2025-11-25 08:00:00,2,30,6.67
2093,5,Emergency,1,2025-11-25 08:00:00,0,62,0.0
2094,6,General Medicine,1,2025-11-25 08:00:00,5,62,8.06
2095,7,Cardiology,2,2025-11-25 08:00:00,8,30,26.67
2096,8,Oncology,2,2025-11-25 08:00:00,12,16,75.0
2097,9,Orthopedics,2,2025-11-25 08:00:00,3,30,10.0
2098,10,Pediatrics,2,2025-11-25 08:00:00,4,24,16.67
2099,11,Emergency,2,2025-11-25 08:00:00,2,50,4.0
2100,12,General Medicine,2,2025-11-25 08:00:00,1,50,2.0
2101,13,Cardiology,3,2025-11-25 08:00:00,10,27,37.04
2102,14,Oncology,3,2025-11-25 08:00:00,4,14,28.57
2103,15,Orthopedics,3,2025-11-25 08:00:00,4,27,14.81
2104,16,Pediatrics,3,2025-11-25 08:00:00,7,21,33.33
2105,17,Emergency,3,2025-11-25 08:00:00,1,45,2.22
2106,18,General Medicine,3,2025-11-25 08:00:00,3,45,6.67
2107,1,Cardiology,1,2025-11-26 08:00:00,10,37,27.03
2108,2,Oncology,1,2025-11-26 08:00:00,18,20,90.0
2109,3,Orthopedics,1,2025-11-26 08:00:00,5,37,13.51
2110,4,Pediatrics,1,2025-11-26 08:00:00,8,30,26.67
2111,5,Emergency,1,2025-11-26 08:00:00,1,62,1.61
2112,6,General Medicine,1,2025-11-26 08:00:00,5,62,8.06
2113,7,Cardiology,2,2025-11-26 08:00:00,10,30,33.33
2114,8,Oncology,2,2025-11-26 08:00:00,12,16,75.0
2115,9,Orthopedics,2,2025-11-26 08:00:00,4,30,13.33
2116,10,Pediatrics,2,2025-11-26 08:00:00,3,24,12.5
2117,11,Emergency,2,2025-11-26 08:00:00,2,50,4.0
2118,12,General Medicine,2,2025-11-26 08:00:00,3,50,6.0
2119,13,Cardiology,3,2025-11-26 08:00:00,8,27,29.63
2120,14,Oncology,3,2025-11-26 08:00:00,4,14,28.57
2121,15,Orthopedics,3,2025-11-26 08:00:00,5,27,18.52
2122,16,Pediatrics,3,2025-11-26 08:00:00,6,21,28.57
2123,17,Emergency,3,2025-11-26 08:00:00,1,45,2.22
2124,18,General Medicine,3,2025-11-26 08:00:00,2,45,4.44
2125,1,Cardiology,1,2025-11-27 08:00:00,6,37,16.22
2126,2,Oncology,1,2025-11-27 08:00:00,16,20,80.0
2127,3,Orthopedics,1,2025-11-27 08:00:00,6,37,16.22
2128,4,Pediatrics,1,2025-11-27 08:00:00,8,30,26.67
2129,5,Emergency,1,2025-11-27 08:00:00,2,62,3.23
2130,6,General Medicine,1,2025-11-27 08:00:00,6,62,9.68
2131,7,Cardiology,2,2025-11-27 08:00:00,9,30,30.0
2132,8,Oncology,2,2025-11-27 08:00:00,8,16,50.0
2133,9,Orthopedics,2,2025-11-27 08:00:00,5,30,16.67
2134,10,Pediatrics,2,2025-11-27 08:00:00,2,24,8.33
2135,11,Emergency,2,2025-11-27 08:00:00,1,50,2.0
2136,12,General Medicine,2,2025-11-27 08:00:00,4,50,8.0
2137,13,Cardiology,3,2025-11-27 08:00:00,8,27,29.63
2138,14,Oncology,3,2025-11-27 08:00:00,5,14,35.71
2139,15,Orthopedics,3,2025-11-27 08:00:00,2,27,7.41
2140,16,Pediatrics,3,2025-11-27 08:00:00,3,21,14.29
2141,17,Emergency,3,2025-11-27 08:00:00,1,45,2.22
2142,18,General Medicine,3,2025-11-27 08:00:00,2,45,4.44
2143,1,Cardiology,1,2025-11-28 08:00:00,9,37,24.32
2144,2,Oncology,1,2025-11-28 08:00:00,13,20,65.0
2145,3,Orthopedics,1,2025-11-28 08:00:00,5,37,13.51
2146,4,Pediatrics,1,2025-11-28 08:00:00,7,30,23.33
2147,5,Emergency,1,2025-11-28 08:00:00,2,62,3.23
2148,6,General Medicine,1,2025-11-28 08:00:00,5,62,8.06
2149,7,Cardiology,2,2025-11-28 08:00:00,8,30,26.67
2150,8,Oncology,2,2025-11-28 08:00:00,9,16,56.25
2151,9,Orthopedics,2,2025-11-28 08:00:00,4,30,13.33
2152,10,Pediatrics,2,2025-11-28 08:00:00,3,24,12.5
2153,11,Emergency,2,2025-11-28 08:00:00,3,50,6.0
2154,12,General Medicine,2,2025-11-28 08:00:00,4,50,8.0
2155,13,Cardiology,3,2025-11-28 08:00:00,8,27,29.63
2156,14,Oncology,3,2025-11-28 08:00:00,6,14,42.86
2157,15,Orthopedics,3,2025-11-28 08:00:00,2,27,7.41
2158,16,Pediatrics,3,2025-11-28 08:00:00,2,21,9.52
2159,17,Emergency,3,2025-11-28 08:00:00,2,45,4.44
2160,18,General Medicine,3,2025-11-28 08:00:00,2,45,4.44
2161,1,Cardiology,1,2025-11-29 08:00:00,12,37,32.43
2162,2,Oncology,1,2025-11-29 08:00:00,11,20,55.0
2163,3,Orthopedics,1,2025-11-29 08:00:00,6,37,16.22
2164,4,Pediatrics,1,2025-11-29 08:00:00,5,30,16.67
2165,5,Emergency,1,2025-11-29 08:00:00,1,62,1.61
2166,6,General Medicine,1,2025-11-29 08:00:00,6,62,9.68
2167,7,Cardiology,2,2025-11-29 08:00:00,8,30,26.67
2168,8,Oncology,2,2025-11-29 08:00:00,9,16,56.25
2169,9,Orthopedics,2,2025-11-29 08:00:00,3,30,10.0
2170,10,Pediatrics,2,2025-11-29 08:00:00,3,24,12.5
2171,11,Emergency,2,2025-11-29 08:00:00,3,50,6.0
2172,12,General Medicine,2,2025-11-29 08:00:00,2,50,4.0
2173,13,Cardiology,3,2025-11-29 08:00:00,8,27,29.63
2174,14,Oncology,3,2025-11-29 08:00:00,3,14,21.43
2175,15,Orthopedics,3,2025-11-29 08:00:00,2,27,7.41
2176,16,Pediatrics,3,2025-11-29 08:00:00,0,21,0.0
2177,17,Emergency,3,2025-11-29 08:00:00,2,45,4.44
2178,18,General Medicine,3,2025-11-29 08:00:00,3,45,6.67
2179,1,Cardiology,1,2025-11-30 08:00:00,12,37,32.43
2180,2,Oncology,1,2025-11-30 08:00:00,12,20,60.0
2181,3,Orthopedics,1,2025-11-30 08:00:00,5,37,13.51
2182,4,Pediatrics,1,2025-11-30 08:00:00,7,30,23.33
2183,5,Emergency,1,2025-11-30 08:00:00,2,62,3.23
2184,6,General Medicine,1,2025-11-30 08:00:00,4,62,6.45
2185,7,Cardiology,2,2025-11-30 08:00:00,6,30,20.0
2186,8,Oncology,2,2025-11-30 08:00:00,7,16,43.75
2187,9,Orthopedics,2,2025-11-30 08:00:00,3,30,10.0
2188,10,Pediatrics,2,2025-11-30 08:00:00,4,24,16.67
2189,11,Emergency,2,2025-11-30 08:00:00,2,50,4.0
2190,12,General Medicine,2,2025-11-30 08:00:00,3,50,6.0
2191,13,Cardiology,3,2025-11-30 08:00:00,10,27,37.04
2192,14,Oncology,3,2025-11-30 08:00:00,3,14,21.43
2193,15,Orthopedics,3,2025-11-30 08:00:00,2,27,7.41
2194,16,Pediatrics,3,2025-11-30 08:00:00,1,21,4.76
2195,17,Emergency,3,2025-11-30 08:00:00,2,45,4.44
2196,18,General Medicine,3,2025-11-30 08:00:00,3,45,6.67
2197,1,Cardiology,1,2025-12-01 08:00:00,12,37,32.43
2198,2,Oncology,1,2025-12-01 08:00:00,11,20,55.0
2199,3,Orthopedics,1,2025-12-01 08:00:00,6,37,16.22
2200,4,Pediatrics,1,2025-12-01 08:00:00,5,30,16.67
2201,5,Emergency,1,2025-12-01 08:00:00,3,62,4.84
2202,6,General Medicine,1,2025-12-01 08:00:00,4,62,6.45
2203,7,Cardiology,2,2025-12-01 08:00:00,7,30,23.33
2204,8,Oncology,2,2025-12-01 08:00:00,6,16,37.5
2205,9,Orthopedics,2,2025-12-01 08:00:00,0,30,0.0
2206,10,Pediatrics,2,2025-12-01 08:00:00,7,24,29.17
2207,11,Emergency,2,2025-12-01 08:00:00,2,50,4.0
2208,12,General Medicine,2,2025-12-01 08:00:00,1,50,2.0
2209,13,Cardiology,3,2025-12-01 08:00:00,9,27,33.33
2210,14,Oncology,3,2025-12-01 08:00:00,2,14,14.29
2211,15,Orthopedics,3,2025-12-01 08:00:00,2,27,7.41
2212,16,Pediatrics,3,2025-12-01 08:00:00,2,21,9.52
2213,17,Emergency,3,2025-12-01 08:00:00,0,45,0.0
2214,18,General Medicine,3,2025-12-01 08:00:00,3,45,6.67
2215,1,Cardiology,1,2025-12-02 08:00:00,11,37,29.73
2216,2,Oncology,1,2025-12-02 08:00:00,12,20,60.0
2217,3,Orthopedics,1,2025-12-02 08:00:00,4,37,10.81
2218,4,Pediatrics,1,2025-12-02 08:00:00,5,30,16.67
2219,5,Emergency,1,2025-12-02 08:00:00,1,62,1.61
2220,6,General Medicine,1,2025-12-02 08:00:00,4,62,6.45
2221,7,Cardiology,2,2025-12-02 08:00:00,5,30,16.67
2222,8,Oncology,2,2025-12-02 08:00:00,7,16,43.75
2223,9,Orthopedics,2,2025-12-02 08:00:00,0,30,0.0
2224,10,Pediatrics,2,2025-12-02 08:00:00,7,24,29.17
2225,11,Emergency,2,2025-12-02 08:00:00,1,50,2.0
2226,12,General Medicine,2,2025-12-02 08:00:00,1,50,2.0
2227,13,Cardiology,3,2025-12-02 08:00:00,8,27,29.63
2228,14,Oncology,3,2025-12-02 08:00:00,2,14,14.29
2229,15,Orthopedics,3,2025-12-02 08:00:00,2,27,7.41
2230,16,Pediatrics,3,2025-12-02 08:00:00,3,21,14.29
2231,17,Emergency,3,2025-12-02 08:00:00,0,45,0.0
2232,18,General Medicine,3,2025-12-02 08:00:00,5,45,11.11
2233,1,Cardiology,1,2025-12-03 08:00:00,8,37,21.62
2234,2,Oncology,1,2025-12-03 08:00:00,14,20,70.0
2235,3,Orthopedics,1,2025-12-03 08:00:00,3,37,8.11
2236,4,Pediatrics,1,2025-12-03 08:00:00,6,30,20.0
2237,5,Emergency,1,2025-12-03 08:00:00,1,62,1.61
2238,6,General Medicine,1,2025-12-03 08:00:00,5,62,8.06
2239,7,Cardiology,2,2025-12-03 08:00:00,7,30,23.33
2240,8,Oncology,2,2025-12-03 08:00:00,5,16,31.25
2241,9,Orthopedics,2,2025-12-03 08:00:00,0,30,0.0
2242,10,Pediatrics,2,2025-12-03 08:00:00,6,24,25.0
2243,11,Emergency,2,2025-12-03 08:00:00,1,50,2.0
2244,12,General Medicine,2,2025-12-03 08:00:00,3,50,6.0
2245,13,Cardiology,3,2025-12-03 08:00:00,8,27,29.63
2246,14,Oncology,3,2025-12-03 08:00:00,3,14,21.43
2247,15,Orthopedics,3,2025-12-03 08:00:00,1,27,3.7
2248,16,Pediatrics,3,2025-12-03 08:00:00,2,21,9.52
2249,17,Emergency,3,2025-12-03 08:00:00,0,45,0.0
2250,18,General Medicine,3,2025-12-03 08:00:00,2,45,4.44
2251,1,Cardiology,1,2025-12-04 08:00:00,9,37,24.32
2252,2,Oncology,1,2025-12-04 08:00:00,16,20,80.0
2253,3,Orthopedics,1,2025-12-04 08:00:00,3,37,8.11
2254,4,Pediatrics,1,2025-12-04 08:00:00,6,30,20.0
2255,5,Emergency,1,2025-12-04 08:00:00,1,62,1.61
2256,6,General Medicine,1,2025-12-04 08:00:00,7,62,11.29
2257,7,Cardiology,2,2025-12-04 08:00:00,8,30,26.67
2258,8,Oncology,2,2025-12-04 08:00:00,6,16,37.5
2259,9,Orthopedics,2,2025-12-04 08:00:00,0,30,0.0
2260,10,Pediatrics,2,2025-12-04 08:00:00,4,24,16.67
2261,11,Emergency,2,2025-12-04 08:00:00,2,50,4.0
2262,12,General Medicine,2,2025-12-04 08:00:00,5,50,10.0
2263,13,Cardiology,3,2025-12-04 08:00:00,7,27,25.93
2264,14,Oncology,3,2025-12-04 08:00:00,2,14,14.29
2265,15,Orthopedics,3,2025-12-04 08:00:00,2,27,7.41
2266,16,Pediatrics,3,2025-12-04 08:00:00,4,21,19.05
2267,17,Emergency,3,2025-12-04 08:00:00,0,45,0.0
2268,18,General Medicine,3,2025-12-04 08:00:00,2,45,4.44
2269,1,Cardiology,1,2025-12-05 08:00:00,7,37,18.92
2270,2,Oncology,1,2025-12-05 08:00:00,15,20,75.0
2271,3,Orthopedics,1,2025-12-05 08:00:00,1,37,2.7
2272,4,Pediatrics,1,2025-12-05 08:00:00,6,30,20.0
2273,5,Emergency,1,2025-12-05 08:00:00,1,62,1.61
2274,6,General Medicine,1,2025-12-05 08:00:00,7,62,11.29
2275,7,Cardiology,2,2025-12-05 08:00:00,8,30,26.67
2276,8,Oncology,2,2025-12-05 08:00:00,4,16,25.0
2277,9,Orthopedics,2,2025-12-05 08:00:00,1,30,3.33
2278,10,Pediatrics,2,2025-12-05 08:00:00,3,24,12.5
2279,11,Emergency,2,2025-12-05 08:00:00,2,50,4.0
2280,12,General Medicine,2,2025-12-05 08:00:00,5,50,10.0
2281,13,Cardiology,3,2025-12-05 08:00:00,4,27,14.81
2282,14,Oncology,3,2025-12-05 08:00:00,4,14,28.57
2283,15,Orthopedics,3,2025-12-05 08:00:00,1,27,3.7
2284,16,Pediatrics,3,2025-12-05 08:00:00,4,21,19.05
2285,17,Emergency,3,2025-12-05 08:00:00,0,45,0.0
2286,18,General Medicine,3,2025-12-05 08:00:00,1,45,2.22
2287,1,Cardiology,1,2025-12-06 08:00:00,6,37,16.22
2288,2,Oncology,1,2025-12-06 08:00:00,13,20,65.0
2289,3,Orthopedics,1,2025-12-06 08:00:00,1,37,2.7
2290,4,Pediatrics,1,2025-12-06 08:00:00,6,30,20.0
2291,5,Emergency,1,2025-12-06 08:00:00,1,62,1.61
2292,6,General Medicine,1,2025-12-06 08:00:00,6,62,9.68
2293,7,Cardiology,2,2025-12-06 08:00:00,10,30,33.33
2294,8,Oncology,2,2025-12-06 08:00:00,4,16,25.0
2295,9,Orthopedics,2,2025-12-06 08:00:00,2,30,6.67
2296,10,Pediatrics,2,2025-12-06 08:00:00,1,24,4.17
2297,11,Emergency,2,2025-12-06 08:00:00,1,50,2.0
2298,12,General Medicine,2,2025-12-06 08:00:00,6,50,12.0
2299,13,Cardiology,3,2025-12-06 08:00:00,2,27,7.41
2300,14,Oncology,3,2025-12-06 08:00:00,7,14,50.0
2301,15,Orthopedics,3,2025-12-06 08:00:00,1,27,3.7
2302,16,Pediatrics,3,2025-12-06 08:00:00,4,21,19.05
2303,17,Emergency,3,2025-12-06 08:00:00,1,45,2.22
2304,18,General Medicine,3,2025-12-06 08:00:00,1,45,2.22
2305,1,Cardiology,1,2025-12-07 08:00:00,4,37,10.81
2306,2,Oncology,1,2025-12-07 08:00:00,12,20,60.0
2307,3,Orthopedics,1,2025-12-07 08:00:00,1,37,2.7
2308,4,Pediatrics,1,2025-12-07 08:00:00,6,30,20.0
2309,5,Emergency,1,2025-12-07 08:00:00,1,62,1.61
2310,6,General Medicine,1,2025-12-07 08:00:00,6,62,9.68
2311,7,Cardiology,2,2025-12-07 08:00:00,11,30,36.67
2312,8,Oncology,2,2025-12-07 08:00:00,3,16,18.75
2313,9,Orthopedics,2,2025-12-07 08:00:00,2,30,6.67
2314,10,Pediatrics,2,2025-12-07 08:00:00,1,24,4.17
2315,11,Emergency,2,2025-12-07 08:00:00,0,50,0.0
2316,12,General Medicine,2,2025-12-07 08:00:00,5,50,10.0
2317,13,Cardiology,3,2025-12-07 08:00:00,3,27,11.11
2318,14,Oncology,3,2025-12-07 08:00:00,7,14,50.0
2319,15,Orthopedics,3,2025-12-07 08:00:00,1,27,3.7
2320,16,Pediatrics,3,2025-12-07 08:00:00,3,21,14.29
2321,17,Emergency,3,2025-12-07 08:00:00,1,45,2.22
2322,18,General Medicine,3,2025-12-07 08:00:00,1,45,2.22
2323,1,Cardiology,1,2025-12-08 08:00:00,4,37,10.81
2324,2,Oncology,1,2025-12-08 08:00:00,11,20,55.0
2325,3,Orthopedics,1,2025-12-08 08:00:00,1,37,2.7
2326,4,Pediatrics,1,2025-12-08 08:00:00,4,30,13.33
2327,5,Emergency,1,2025-12-08 08:00:00,2,62,3.23
2328,6,General Medicine,1,2025-12-08 08:00:00,5,62,8.06
2329,7,Cardiology,2,2025-12-08 08:00:00,11,30,36.67
2330,8,Oncology,2,2025-12-08 08:00:00,3,16,18.75
2331,9,Orthopedics,2,2025-12-08 08:00:00,4,30,13.33
2332,10,Pediatrics,2,2025-12-08 08:00:00,1,24,4.17
2333,11,Emergency,2,2025-12-08 08:00:00,0,50,0.0
2334,12,General Medicine,2,2025-12-08 08:00:00,5,50,10.0
2335,13,Cardiology,3,2025-12-08 08:00:00,2,27,7.41
2336,14,Oncology,3,2025-12-08 08:00:00,8,14,57.14
2337,15,Orthopedics,3,2025-12-08 08:00:00,1,27,3.7
2338,16,Pediatrics,3,2025-12-08 08:00:00,3,21,14.29
2339,17,Emergency,3,2025-12-08 08:00:00,1,45,2.22
2340,18,General Medicine,3,2025-12-08 08:00:00,1,45,2.22
2341,1,Cardiology,1,2025-12-09 08:00:00,6,37,16.22
2342,2,Oncology,1,2025-12-09 08:00:00,11,20,55.0
2343,3,Orthopedics,1,2025-12-09 08:00:00,2,37,5.41
2344,4,Pediatrics,1,2025-12-09 08:00:00,6,30,20.0
2345,5,Emergency,1,2025-12-09 08:00:00,2,62,3.23
2346,6,General Medicine,1,2025-12-09 08:00:00,4,62,6.45
2347,7,Cardiology,2,2025-12-09 08:00:00,12,30,40.0
2348,8,Oncology,2,2025-12-09 08:00:00,3,16,18.75
2349,9,Orthopedics,2,2025-12-09 08:00:00,5,30,16.67
2350,10,Pediatrics,2,2025-12-09 08:00:00,3,24,12.5
2351,11,Emergency,2,2025-12-09 08:00:00,2,50,4.0
2352,12,General Medicine,2,2025-12-09 08:00:00,6,50,12.0
2353,13,Cardiology,3,2025-12-09 08:00:00,4,27,14.81
2354,14,Oncology,3,2025-12-09 08:00:00,9,14,64.29
2355,15,Orthopedics,3,2025-12-09 08:00:00,1,27,3.7
2356,16,Pediatrics,3,2025-12-09 08:00:00,3,21,14.29
2357,17,Emergency,3,2025-12-09 08:00:00,1,45,2.22
2358,18,General Medicine,3,2025-12-09 08:00:00,2,45,4.44
2359,1,Cardiology,1,2025-12-10 08:00:00,11,37,29.73
2360,2,Oncology,1,2025-12-10 08:00:00,11,20,55.0
2361,3,Orthopedics,1,2025-12-10 08:00:00,2,37,5.41
2362,4,Pediatrics,1,2025-12-10 08:00:00,5,30,16.67
2363,5,Emergency,1,2025-12-10 08:00:00,1,62,1.61
2364,6,General Medicine,1,2025-12-10 08:00:00,2,62,3.23
2365,7,Cardiology,2,2025-12-10 08:00:00,10,30,33.33
2366,8,Oncology,2,2025-12-10 08:00:00,1,16,6.25
2367,9,Orthopedics,2,2025-12-10 08:00:00,7,30,23.33
2368,10,Pediatrics,2,2025-12-10 08:00:00,4,24,16.67
2369,11,Emergency,2,2025-12-10 08:00:00,3,50,6.0
2370,12,General Medicine,2,2025-12-10 08:00:00,2,50,4.0
2371,13,Cardiology,3,2025-12-10 08:00:00,5,27,18.52
2372,14,Oncology,3,2025-12-10 08:00:00,9,14,64.29
2373,15,Orthopedics,3,2025-12-10 08:00:00,1,27,3.7
2374,16,Pediatrics,3,2025-12-10 08:00:00,2,21,9.52
2375,17,Emergency,3,2025-12-10 08:00:00,0,45,0.0
2376,18,General Medicine,3,2025-12-10 08:00:00,1,45,2.22
2377,1,Cardiology,1,2025-12-11 08:00:00,11,37,29.73
2378,2,Oncology,1,2025-12-11 08:00:00,11,20,55.0
2379,3,Orthopedics,1,2025-12-11 08:00:00,3,37,8.11
2380,4,Pediatrics,1,2025-12-11 08:00:00,7,30,23.33
2381,5,Emergency,1,2025-12-11 08:00:00,2,62,3.23
2382,6,General Medicine,1,2025-12-11 08:00:00,1,62,1.61
2383,7,Cardiology,2,2025-12-11 08:00:00,8,30,26.67
2384,8,Oncology,2,2025-12-11 08:00:00,2,16,12.5
2385,9,Orthopedics,2,2025-12-11 08:00:00,7,30,23.33
2386,10,Pediatrics,2,2025-12-11 08:00:00,7,24,29.17
2387,11,Emergency,2,2025-12-11 08:00:00,4,50,8.0
2388,12,General Medicine,2,2025-12-11 08:00:00,3,50,6.0
2389,13,Cardiology,3,2025-12-11 08:00:00,6,27,22.22
2390,14,Oncology,3,2025-12-11 08:00:00,9,14,64.29
2391,15,Orthopedics,3,2025-12-11 08:00:00,0,27,0.0
2392,16,Pediatrics,3,2025-12-11 08:00:00,2,21,9.52
2393,17,Emergency,3,2025-12-11 08:00:00,0,45,0.0
2394,18,General Medicine,3,2025-12-11 08:00:00,1,45,2.22
2395,1,Cardiology,1,2025-12-12 08:00:00,12,37,32.43
2396,2,Oncology,1,2025-12-12 08:00:00,13,20,65.0
2397,3,Orthopedics,1,2025-12-12 08:00:00,2,37,5.41
2398,4,Pediatrics,1,2025-12-12 08:00:00,7,30,23.33
2399,5,Emergency,1,2025-12-12 08:00:00,5,62,8.06
2400,6,General Medicine,1,2025-12-12 08:00:00,3,62,4.84
2401,7,Cardiology,2,2025-12-12 08:00:00,9,30,30.0
2402,8,Oncology,2,2025-12-12 08:00:00,3,16,18.75
2403,9,Orthopedics,2,2025-12-12 08:00:00,6,30,20.0
2404,10,Pediatrics,2,2025-12-12 08:00:00,6,24,25.0
2405,11,Emergency,2,2025-12-12 08:00:00,4,50,8.0
2406,12,General Medicine,2,2025-12-12 08:00:00,5,50,10.0
2407,13,Cardiology,3,2025-12-12 08:00:00,8,27,29.63
2408,14,Oncology,3,2025-12-12 08:00:00,9,14,64.29
2409,15,Orthopedics,3,2025-12-12 08:00:00,0,27,0.0
2410,16,Pediatrics,3,2025-12-12 08:00:00,4,21,19.05
2411,17,Emergency,3,2025-12-12 08:00:00,0,45,0.0
2412,18,General Medicine,3,2025-12-12 08:00:00,1,45,2.22
2413,1,Cardiology,1,2025-12-13 08:00:00,13,37,35.14
2414,2,Oncology,1,2025-12-13 08:00:00,13,20,65.0
2415,3,Orthopedics,1,2025-12-13 08:00:00,4,37,10.81
2416,4,Pediatrics,1,2025-12-13 08:00:00,5,30,16.67
2417,5,Emergency,1,2025-12-13 08:00:00,4,62,6.45
2418,6,General Medicine,1,2025-12-13 08:00:00,3,62,4.84
2419,7,Cardiology,2,2025-12-13 08:00:00,7,30,23.33
2420,8,Oncology,2,2025-12-13 08:00:00,3,16,18.75
2421,9,Orthopedics,2,2025-12-13 08:00:00,6,30,20.0
2422,10,Pediatrics,2,2025-12-13 08:00:00,5,24,20.83
2423,11,Emergency,2,2025-12-13 08:00:00,5,50,10.0
2424,12,General Medicine,2,2025-12-13 08:00:00,5,50,10.0
2425,13,Cardiology,3,2025-12-13 08:00:00,6,27,22.22
2426,14,Oncology,3,2025-12-13 08:00:00,7,14,50.0
2427,15,Orthopedics,3,2025-12-13 08:00:00,1,27,3.7
2428,16,Pediatrics,3,2025-12-13 08:00:00,4,21,19.05
2429,17,Emergency,3,2025-12-13 08:00:00,0,45,0.0
2430,18,General Medicine,3,2025-12-13 08:00:00,1,45,2.22
2431,1,Cardiology,1,2025-12-14 08:00:00,11,37,29.73
2432,2,Oncology,1,2025-12-14 08:00:00,14,20,70.0
2433,3,Orthopedics,1,2025-12-14 08:00:00,3,37,8.11
2434,4,Pediatrics,1,2025-12-14 08:00:00,3,30,10.0
2435,5,Emergency,1,2025-12-14 08:00:00,2,62,3.23
2436,6,General Medicine,1,2025-12-14 08:00:00,5,62,8.06
2437,7,Cardiology,2,2025-12-14 08:00:00,8,30,26.67
2438,8,Oncology,2,2025-12-14 08:00:00,3,16,18.75
2439,9,Orthopedics,2,2025-12-14 08:00:00,5,30,16.67
2440,10,Pediatrics,2,2025-12-14 08:00:00,4,24,16.67
2441,11,Emergency,2,2025-12-14 08:00:00,3,50,6.0
2442,12,General Medicine,2,2025-12-14 08:00:00,5,50,10.0
2443,13,Cardiology,3,2025-12-14 08:00:00,6,27,22.22
2444,14,Oncology,3,2025-12-14 08:00:00,7,14,50.0
2445,15,Orthopedics,3,2025-12-14 08:00:00,1,27,3.7
2446,16,Pediatrics,3,2025-12-14 08:00:00,3,21,14.29
2447,17,Emergency,3,2025-12-14 08:00:00,0,45,0.0
2448,18,General Medicine,3,2025-12-14 08:00:00,1,45,2.22
2449,1,Cardiology,1,2025-12-15 08:00:00,11,37,29.73
2450,2,Oncology,1,2025-12-15 08:00:00,13,20,65.0
2451,3,Orthopedics,1,2025-12-15 08:00:00,2,37,5.41
2452,4,Pediatrics,1,2025-12-15 08:00:00,3,30,10.0
2453,5,Emergency,1,2025-12-15 08:00:00,1,62,1.61
2454,6,General Medicine,1,2025-12-15 08:00:00,5,62,8.06
2455,7,Cardiology,2,2025-12-15 08:00:00,9,30,30.0
2456,8,Oncology,2,2025-12-15 08:00:00,4,16,25.0
2457,9,Orthopedics,2,2025-12-15 08:00:00,5,30,16.67
2458,10,Pediatrics,2,2025-12-15 08:00:00,5,24,20.83
2459,11,Emergency,2,2025-12-15 08:00:00,5,50,10.0
2460,12,General Medicine,2,2025-12-15 08:00:00,5,50,10.0
2461,13,Cardiology,3,2025-12-15 08:00:00,7,27,25.93
2462,14,Oncology,3,2025-12-15 08:00:00,8,14,57.14
2463,15,Orthopedics,3,2025-12-15 08:00:00,1,27,3.7
2464,16,Pediatrics,3,2025-12-15 08:00:00,2,21,9.52
2465,17,Emergency,3,2025-12-15 08:00:00,0,45,0.0
2466,18,General Medicine,3,2025-12-15 08:00:00,2,45,4.44
2467,1,Cardiology,1,2025-12-16 08:00:00,11,37,29.73
2468,2,Oncology,1,2025-12-16 08:00:00,9,20,45.0
2469,3,Orthopedics,1,2025-12-16 08:00:00,2,37,5.41
2470,4,Pediatrics,1,2025-12-16 08:00:00,2,30,6.67
2471,5,Emergency,1,2025-12-16 08:00:00,0,62,0.0
2472,6,General Medicine,1,2025-12-16 08:00:00,4,62,6.45
2473,7,Cardiology,2,2025-12-16 08:00:00,9,30,30.0
2474,8,Oncology,2,2025-12-16 08:00:00,4,16,25.0
2475,9,Orthopedics,2,2025-12-16 08:00:00,4,30,13.33
2476,10,Pediatrics,2,2025-12-16 08:00:00,5,24,20.83
2477,11,Emergency,2,2025-12-16 08:00:00,5,50,10.0
2478,12,General Medicine,2,2025-12-16 08:00:00,4,50,8.0
2479,13,Cardiology,3,2025-12-16 08:00:00,6,27,22.22
2480,14,Oncology,3,2025-12-16 08:00:00,6,14,42.86
2481,15,Orthopedics,3,2025-12-16 08:00:00,2,27,7.41
2482,16,Pediatrics,3,2025-12-16 08:00:00,5,21,23.81
2483,17,Emergency,3,2025-12-16 08:00:00,0,45,0.0
2484,18,General Medicine,3,2025-12-16 08:00:00,3,45,6.67
2485,1,Cardiology,1,2025-12-17 08:00:00,10,37,27.03
2486,2,Oncology,1,2025-12-17 08:00:00,10,20,50.0
2487,3,Orthopedics,1,2025-12-17 08:00:00,4,37,10.81
